success,status_code,elapsed_ms,error
True,200,0.94,
True,200,1.63,
True,200,1.39,
True,200,1.81,
True,200,1.01,
True,200,1.43,
True,200,7.53,
True,200,1.13,
True,200,1.15,
True,200,0.87,
True,200,0.98,
True,200,1.19,
True,200,1.26,
True,200,1.51,
True,200,1.21,
True,200,1.49,
True,200,2.26,
True,200,0.98,
True,200,1.03,
True,200,0.78,
True,200,1.04,
True,200,1.67,
True,200,1.18,
True,200,1.17,
True,200,6.38,
True,200,0.69,
True,200,7.11,
True,200,1.09,
True,200,1.23,
True,200,1.43,
True,200,1.14,
True,200,1.09,
True,200,1.34,
True,200,1.23,
True,200,1.34,
True,200,1.35,
True,200,1.22,
True,200,1.12,
True,200,1.36,
True,200,4.52,
True,200,1.19,
True,200,1.25,
True,200,0.92,
True,200,5.38,
True,200,0.86,
True,200,5.94,
True,200,1.31,
True,200,1.24,
True,200,0.97,
True,200,1.11,
True,200,1.05,
True,200,1.07,
True,200,1.42,
True,200,1.53,
True,200,1.53,
True,200,1.65,
True,200,1.43,
True,200,1.37,
True,200,5.52,
True,200,5.75,
True,200,1.44,
True,200,1.43,
True,200,1.47,
True,200,1.89,
True,200,2.05,
True,200,1.13,
True,200,1.10,
True,200,0.77,
True,200,1.33,
True,200,1.36,
True,200,1.30,
True,200,1.61,
True,200,1.97,
True,200,1.76,
True,200,1.78,
True,200,2.05,
True,200,2.30,
True,200,2.03,
True,200,1.95,
True,200,1.95,
True,200,1.98,
True,200,1.38,
True,200,1.46,
True,200,1.05,
True,200,4.15,
True,200,1.62,
True,200,0.83,
True,200,1.68,
True,200,1.75,
True,200,1.41,
True,200,1.42,
True,200,1.25,
True,200,1.32,
True,200,1.25,
True,200,1.47,
True,200,1.49,
True,200,1.70,
True,200,1.71,
True,200,2.30,
True,200,1.47,
True,200,1.50,
True,200,1.60,
True,200,1.14,
True,200,2.32,
True,200,2.21,
True,200,2.21,
True,200,0.77,
True,200,2.51,
True,200,2.53,
True,200,2.57,
True,200,2.44,
True,200,2.49,
True,200,2.30,
True,200,2.32,
True,200,1.21,
True,200,1.98,
True,200,2.65,
True,200,2.53,
True,200,2.53,
True,200,2.45,
True,200,2.28,
True,200,1.31,
True,200,1.06,
True,200,1.83,
True,200,2.35,
True,200,1.64,
True,200,1.73,
True,200,1.14,
True,200,13.90,
True,200,3.76,
True,200,3.40,
True,200,1.51,
True,200,1.61,
True,200,4.39,
True,200,1.31,
True,200,1.29,
True,200,1.26,
True,200,1.31,
True,200,1.64,
True,200,1.33,
True,200,1.17,
True,200,1.12,
True,200,5.77,
True,200,1.15,
True,200,1.26,
True,200,0.84,
True,200,1.10,
True,200,1.58,
True,200,1.66,
True,200,1.27,
True,200,1.62,
True,200,1.41,
True,200,1.54,
True,200,3.95,
True,200,1.91,
True,200,2.03,
True,200,2.01,
True,200,1.96,
True,200,2.03,
True,200,2.00,
True,200,1.79,
True,200,1.14,
True,200,4.18,
True,200,1.20,
True,200,6.70,
True,200,1.22,
True,200,1.21,
True,200,1.22,
True,200,1.24,
True,200,0.72,
True,200,1.39,
True,200,1.48,
True,200,1.34,
True,200,1.30,
True,200,1.35,
True,200,1.61,
True,200,2.07,
True,200,7.69,
True,200,2.17,
True,200,1.22,
True,200,1.64,
True,200,1.47,
True,200,1.43,
True,200,1.49,
True,200,1.42,
True,200,4.65,
True,200,0.80,
True,200,0.92,
True,200,6.26,
True,200,0.59,
True,200,1.54,
True,200,2.76,
True,200,2.71,
True,200,4.66,
True,200,1.21,
True,200,0.91,
True,200,1.12,
True,200,1.23,
True,200,1.25,
True,200,2.15,
True,200,2.05,
True,200,2.08,
True,200,5.62,
True,200,1.84,
True,200,1.65,
True,200,1.69,
True,200,1.58,
True,200,1.37,
True,200,1.38,
True,200,1.33,
True,200,6.95,
True,200,1.25,
True,200,1.24,
True,200,1.38,
True,200,1.55,
True,200,1.55,
True,200,1.99,
True,200,1.43,
True,200,1.36,
True,200,1.34,
True,200,5.42,
True,200,0.87,
True,200,1.27,
True,200,1.10,
True,200,1.21,
True,200,1.33,
True,200,1.31,
True,200,1.55,
True,200,1.81,
True,200,1.59,
True,200,1.86,
True,200,1.17,
True,200,1.08,
True,200,1.12,
True,200,1.11,
True,200,0.89,
True,200,0.94,
True,200,0.87,
True,200,0.89,
True,200,0.74,
True,200,0.99,
True,200,0.85,
True,200,1.11,
True,200,1.14,
True,200,0.80,
True,200,0.80,
True,200,1.23,
True,200,1.42,
True,200,1.03,
True,200,1.20,
True,200,1.32,
True,200,1.13,
True,200,5.19,
True,200,0.82,
True,200,1.31,
True,200,1.06,
True,200,4.64,
True,200,1.31,
True,200,1.29,
True,200,1.28,
True,200,1.29,
True,200,6.50,
True,200,1.19,
True,200,0.59,
True,200,0.68,
True,200,0.91,
True,200,1.02,
True,200,0.97,
True,200,0.94,
True,200,0.90,
True,200,0.87,
True,200,1.24,
True,200,1.04,
True,200,1.20,
True,200,1.36,
True,200,1.36,
True,200,1.36,
True,200,1.37,
True,200,1.11,
True,200,1.83,
True,200,6.05,
True,200,5.83,
True,200,2.06,
True,200,1.96,
True,200,1.49,
True,200,1.45,
True,200,1.45,
True,200,1.30,
True,200,5.84,
True,200,0.86,
True,200,0.94,
True,200,1.06,
True,200,1.18,
True,200,1.27,
True,200,1.50,
True,200,1.20,
True,200,1.14,
True,200,1.33,
True,200,2.04,
True,200,1.75,
True,200,1.63,
True,200,5.69,
True,200,1.52,
True,200,1.75,
True,200,10.01,
True,200,1.01,
True,200,0.78,
True,200,0.84,
True,200,0.78,
True,200,0.89,
True,200,0.77,
True,200,0.92,
True,200,0.92,
True,200,0.92,
True,200,0.94,
True,200,0.89,
True,200,0.85,
True,200,1.10,
True,200,1.08,
True,200,1.09,
True,200,1.09,
True,200,1.03,
True,200,1.29,
True,200,1.02,
True,200,0.84,
True,200,0.97,
True,200,0.84,
True,200,1.05,
True,200,1.03,
True,200,0.93,
True,200,0.87,
True,200,0.85,
True,200,0.87,
True,200,0.68,
True,200,0.90,
True,200,0.81,
True,200,0.77,
True,200,1.13,
True,200,1.24,
True,200,1.11,
True,200,1.48,
True,200,1.47,
True,200,1.31,
True,200,1.18,
True,200,1.12,
True,200,1.04,
True,200,0.94,
True,200,1.32,
True,200,1.05,
True,200,1.11,
True,200,1.09,
True,200,1.11,
True,200,1.14,
True,200,1.33,
True,200,1.19,
True,200,1.20,
True,200,1.12,
True,200,1.13,
True,200,7.11,
True,200,1.16,
True,200,4.38,
True,200,0.88,
True,200,10.87,
True,200,1.14,
True,200,0.97,
True,200,0.96,
True,200,0.99,
True,200,1.14,
True,200,5.21,
True,200,1.04,
True,200,1.16,
True,200,5.30,
True,200,0.97,
True,200,0.66,
True,200,0.47,
True,200,0.96,
True,200,0.77,
True,200,0.98,
True,200,1.13,
True,200,1.50,
True,200,6.03,
True,200,1.86,
True,200,1.45,
True,200,1.09,
True,200,1.17,
True,200,1.49,
True,200,1.62,
True,200,1.22,
True,200,1.40,
True,200,1.33,
True,200,1.49,
True,200,1.23,
True,200,1.21,
True,200,1.13,
True,200,1.10,
True,200,0.91,
True,200,1.25,
True,200,1.28,
True,200,4.31,
True,200,5.29,
True,200,1.02,
True,200,0.97,
True,200,0.99,
True,200,0.86,
True,200,0.85,
True,200,1.10,
True,200,0.99,
True,200,0.93,
True,200,1.07,
True,200,0.56,
True,200,1.13,
True,200,2.22,
True,200,0.90,
True,200,0.94,
True,200,6.68,
True,200,0.86,
True,200,9.08,
True,200,7.07,
True,200,0.65,
True,200,0.61,
True,200,1.02,
True,200,0.91,
True,200,0.82,
True,200,0.76,
True,200,0.69,
True,200,1.09,
True,200,1.08,
True,200,1.06,
True,200,1.45,
True,200,1.48,
True,200,1.48,
True,200,1.47,
True,200,1.15,
True,200,0.78,
True,200,1.20,
True,200,0.88,
True,200,0.81,
True,200,1.53,
True,200,1.27,
True,200,7.15,
True,200,1.38,
True,200,1.21,
True,200,1.51,
True,200,1.65,
True,200,2.03,
True,200,1.28,
True,200,1.45,
True,200,4.90,
True,200,2.19,
True,200,1.31,
True,200,1.54,
True,200,4.62,
True,200,1.49,
True,200,1.63,
True,200,1.56,
True,200,1.51,
True,200,1.39,
True,200,1.54,
True,200,1.20,
True,200,1.05,
True,200,1.46,
True,200,1.37,
True,200,6.73,
True,200,5.85,
True,200,0.99,
True,200,7.05,
True,200,6.93,
True,200,1.52,
True,200,6.78,
True,200,5.63,
True,200,8.11,
True,200,1.17,
True,200,1.02,
True,200,1.36,
True,200,1.01,
True,200,1.67,
True,200,1.25,
True,200,1.54,
True,200,1.52,
True,200,5.91,
True,200,1.07,
True,200,1.29,
True,200,1.15,
True,200,1.30,
True,200,1.01,
True,200,1.16,
True,200,0.90,
True,200,0.70,
True,200,0.85,
True,200,1.01,
True,200,1.25,
True,200,1.12,
True,200,4.68,
True,200,1.01,
True,200,1.11,
True,200,0.99,
True,200,1.61,
True,200,1.26,
True,200,1.40,
True,200,1.51,
True,200,1.35,
True,200,1.37,
True,200,1.41,
True,200,1.45,
True,200,0.89,
True,200,7.45,
True,200,6.49,
True,200,0.99,
True,200,1.32,
True,200,1.52,
True,200,2.09,
True,200,2.13,
True,200,1.36,
True,200,1.41,
True,200,1.30,
True,200,1.26,
True,200,1.25,
True,200,0.92,
True,200,0.85,
True,200,0.90,
True,200,0.81,
True,200,1.03,
True,200,1.02,
True,200,1.13,
True,200,0.93,
True,200,1.17,
True,200,1.30,
True,200,0.84,
True,200,6.85,
True,200,1.29,
True,200,6.06,
True,200,1.26,
True,200,1.09,
True,200,1.09,
True,200,1.12,
True,200,1.73,
True,200,1.18,
True,200,1.06,
True,200,1.12,
True,200,1.35,
True,200,1.32,
True,200,5.62,
True,200,1.62,
True,200,1.53,
True,200,1.29,
True,200,1.10,
True,200,0.86,
True,200,0.86,
True,200,0.99,
True,200,0.84,
True,200,0.76,
True,200,0.91,
True,200,0.86,
True,200,7.97,
True,200,1.20,
True,200,1.29,
True,200,4.80,
True,200,1.04,
True,200,0.99,
True,200,0.97,
True,200,1.15,
True,200,1.73,
True,200,1.42,
True,200,0.95,
True,200,7.18,
True,200,0.59,
True,200,0.71,
True,200,0.54,
True,200,0.84,
True,200,4.69,
True,200,0.81,
True,200,1.07,
True,200,0.84,
True,200,1.35,
True,200,1.28,
True,200,1.96,
True,200,2.12,
True,200,2.23,
True,200,2.01,
True,200,1.96,
True,200,3.47,
True,200,1.62,
True,200,1.15,
True,200,1.02,
True,200,1.96,
True,200,2.05,
True,200,1.36,
True,200,1.41,
True,200,1.40,
True,200,1.02,
True,200,1.28,
True,200,0.91,
True,200,5.94,
True,200,1.53,
True,200,1.61,
True,200,1.77,
True,200,1.10,
True,200,1.16,
True,200,0.94,
True,200,0.96,
True,200,1.20,
True,200,1.32,
True,200,2.10,
True,200,2.29,
True,200,1.40,
True,200,2.15,
True,200,2.12,
True,200,11.08,
True,200,1.40,
True,200,1.70,
True,200,1.91,
True,200,1.64,
True,200,1.43,
True,200,4.10,
True,200,1.51,
True,200,1.29,
True,200,1.81,
True,200,1.60,
True,200,3.26,
True,200,8.61,
True,200,6.59,
True,200,1.32,
True,200,5.49,
True,200,0.94,
True,200,6.83,
True,200,1.46,
True,200,1.34,
True,200,1.14,
True,200,1.01,
True,200,0.86,
True,200,1.24,
True,200,1.25,
True,200,1.57,
True,200,1.91,
True,200,5.79,
True,200,2.21,
True,200,1.37,
True,200,1.46,
True,200,1.36,
True,200,1.55,
True,200,6.73,
True,200,0.83,
True,200,0.57,
True,200,1.60,
True,200,1.65,
True,200,1.46,
True,200,0.70,
True,200,0.59,
True,200,1.47,
True,200,1.51,
True,200,1.06,
True,200,2.13,
True,200,1.94,
True,200,1.21,
True,200,1.32,
True,200,1.48,
True,200,1.64,
True,200,1.71,
True,200,0.80,
True,200,1.14,
True,200,0.77,
True,200,4.29,
True,200,1.59,
True,200,1.62,
True,200,1.53,
True,200,1.47,
True,200,1.38,
True,200,1.19,
True,200,1.25,
True,200,0.88,
True,200,4.26,
True,200,1.24,
True,200,1.23,
True,200,1.07,
True,200,5.64,
True,200,2.05,
True,200,1.76,
True,200,1.87,
True,200,1.86,
True,200,4.80,
True,200,4.91,
True,200,1.20,
True,200,1.47,
True,200,1.48,
True,200,1.63,
True,200,1.87,
True,200,2.05,
True,200,1.80,
True,200,1.67,
True,200,1.52,
True,200,1.16,
True,200,2.50,
True,200,2.37,
True,200,2.18,
True,200,1.88,
True,200,2.76,
True,200,2.53,
True,200,2.32,
True,200,9.72,
True,200,9.54,
True,200,11.94,
True,200,2.90,
True,200,3.03,
True,200,4.06,
True,200,4.01,
True,200,3.64,
True,200,2.12,
True,200,1.01,
True,200,0.93,
True,200,1.45,
True,200,1.59,
True,200,3.00,
True,200,2.24,
True,200,1.91,
True,200,3.60,
True,200,1.36,
True,200,1.36,
True,200,0.78,
True,200,1.39,
True,200,1.58,
True,200,2.18,
True,200,1.82,
True,200,5.65,
True,200,1.62,
True,200,1.57,
True,200,1.68,
True,200,0.74,
True,200,6.83,
True,200,1.37,
True,200,2.32,
True,200,1.68,
True,200,2.19,
True,200,1.94,
True,200,1.18,
True,200,1.11,
True,200,5.10,
True,200,1.34,
True,200,1.49,
True,200,1.40,
True,200,1.51,
True,200,0.74,
True,200,1.42,
True,200,1.34,
True,200,1.24,
True,200,1.41,
True,200,1.43,
True,200,1.15,
True,200,1.22,
True,200,1.87,
True,200,1.17,
True,200,6.29,
True,200,1.23,
True,200,1.35,
True,200,1.18,
True,200,1.08,
True,200,1.39,
True,200,1.51,
True,200,1.36,
True,200,1.15,
True,200,0.79,
True,200,1.84,
True,200,1.37,
True,200,1.54,
True,200,1.75,
True,200,1.38,
True,200,1.51,
True,200,1.59,
True,200,5.21,
True,200,1.27,
True,200,1.46,
True,200,0.96,
True,200,1.32,
True,200,1.43,
True,200,1.58,
True,200,1.19,
True,200,0.53,
True,200,0.87,
True,200,0.96,
True,200,1.09,
True,200,1.25,
True,200,1.37,
True,200,1.59,
True,200,1.04,
True,200,1.39,
True,200,1.36,
True,200,1.30,
True,200,1.39,
True,200,1.08,
True,200,5.99,
True,200,1.09,
True,200,1.22,
True,200,1.25,
True,200,5.02,
True,200,0.91,
True,200,1.17,
True,200,1.04,
True,200,0.92,
True,200,0.90,
True,200,0.79,
True,200,1.03,
True,200,1.00,
True,200,0.92,
True,200,0.88,
True,200,0.94,
True,200,1.33,
True,200,1.27,
True,200,1.09,
True,200,1.41,
True,200,1.21,
True,200,0.98,
True,200,1.19,
True,200,0.86,
True,200,1.02,
True,200,1.10,
True,200,5.91,
True,200,1.17,
True,200,6.39,
True,200,1.18,
True,200,1.17,
True,200,1.38,
True,200,1.34,
True,200,5.32,
True,200,0.86,
True,200,1.15,
True,200,0.73,
True,200,0.69,
True,200,1.02,
True,200,0.87,
True,200,1.26,
True,200,0.91,
True,200,5.73,
True,200,0.98,
True,200,1.17,
True,200,1.24,
True,200,1.09,
True,200,1.03,
True,200,1.05,
True,200,1.16,
True,200,1.35,
True,200,1.08,
True,200,1.20,
True,200,1.52,
True,200,1.53,
True,200,1.19,
True,200,1.49,
True,200,1.35,
True,200,1.34,
True,200,1.07,
True,200,1.58,
True,200,1.55,
True,200,1.55,
True,200,1.64,
True,200,1.72,
True,200,1.77,
True,200,1.64,
True,200,1.86,
True,200,2.07,
True,200,5.17,
True,200,1.25,
True,200,0.87,
True,200,0.80,
True,200,0.83,
True,200,1.31,
True,200,1.40,
True,200,1.38,
True,200,1.42,
True,200,1.57,
True,200,1.47,
True,200,1.27,
True,200,11.25,
True,200,1.04,
True,200,1.60,
True,200,1.57,
True,200,1.58,
True,200,1.26,
True,200,7.14,
True,200,5.87,
True,200,1.27,
True,200,1.51,
True,200,1.17,
True,200,1.05,
True,200,0.96,
True,200,0.95,
True,200,0.74,
True,200,0.44,
True,200,0.56,
True,200,6.96,
True,200,0.74,
True,200,0.71,
True,200,0.72,
True,200,0.69,
True,200,1.10,
True,200,1.08,
True,200,0.98,
True,200,1.13,
True,200,1.11,
True,200,1.27,
True,200,1.17,
True,200,8.76,
True,200,1.00,
True,200,0.85,
True,200,1.08,
True,200,0.68,
True,200,0.96,
True,200,0.92,
True,200,0.81,
True,200,1.00,
True,200,0.92,
True,200,1.76,
True,200,1.20,
True,200,7.87,
True,200,2.28,
True,200,1.79,
True,200,1.52,
True,200,8.91,
True,200,1.01,
True,200,0.77,
True,200,1.51,
True,200,1.74,
True,200,1.11,
True,200,1.12,
True,200,1.13,
True,200,0.87,
True,200,8.00,
True,200,1.28,
True,200,0.99,
True,200,8.07,
True,200,1.41,
True,200,1.50,
True,200,2.19,
True,200,1.53,
True,200,1.55,
True,200,1.54,
True,200,2.98,
True,200,1.45,
True,200,1.29,
True,200,1.31,
True,200,1.02,
True,200,1.11,
True,200,19.94,
True,200,1.04,
True,200,1.07,
True,200,1.18,
True,200,1.11,
True,200,1.09,
True,200,1.00,
True,200,1.03,
True,200,1.02,
True,200,1.08,
True,200,1.15,
True,200,1.11,
True,200,10.37,
True,200,16.19,
True,200,11.24,
True,200,0.87,
True,200,1.15,
True,200,0.94,
True,200,1.11,
True,200,7.01,
True,200,6.69,
True,200,1.53,
True,200,1.05,
True,200,0.87,
True,200,0.96,
True,200,1.07,
True,200,0.75,
True,200,0.94,
True,200,0.81,
True,200,1.09,
True,200,1.32,
True,200,1.17,
True,200,1.55,
True,200,1.40,
True,200,1.18,
True,200,1.04,
True,200,1.18,
True,200,0.86,
True,200,1.08,
True,200,8.55,
True,200,0.80,
True,200,6.60,
True,200,0.87,
True,200,1.34,
True,200,1.02,
True,200,1.46,
True,200,1.21,
True,200,1.27,
True,200,1.27,
True,200,1.31,
True,200,0.73,
True,200,5.30,
True,200,1.48,
True,200,1.37,
True,200,1.33,
True,200,0.96,
True,200,1.06,
True,200,1.05,
True,200,1.07,
True,200,0.95,
True,200,0.81,
True,200,0.90,
True,200,0.61,
True,200,0.92,
True,200,0.99,
True,200,1.05,
True,200,0.68,
True,200,1.20,
True,200,0.89,
True,200,0.96,
True,200,0.98,
True,200,4.50,
True,200,1.39,
True,200,1.24,
True,200,1.19,
True,200,1.15,
True,200,6.91,
True,200,1.33,
True,200,5.50,
True,200,1.31,
True,200,1.84,
True,200,1.89,
True,200,1.35,
True,200,1.37,
True,200,1.45,
True,200,1.43,
True,200,1.39,
True,200,6.97,
True,200,0.92,
True,200,1.01,
True,200,0.92,
True,200,1.05,
True,200,0.95,
True,200,0.83,
True,200,7.45,
True,200,7.21,
True,200,1.28,
True,200,1.07,
True,200,1.10,
True,200,1.04,
True,200,1.07,
True,200,0.76,
True,200,1.16,
True,200,1.09,
True,200,1.03,
True,200,1.23,
True,200,1.38,
True,200,1.45,
True,200,1.42,
True,200,1.12,
True,200,1.10,
True,200,1.59,
True,200,1.63,
True,200,7.05,
True,200,0.95,
True,200,1.81,
True,200,1.62,
True,200,0.75,
True,200,1.27,
True,200,1.55,
True,200,1.51,
True,200,1.34,
True,200,1.00,
True,200,1.43,
True,200,1.40,
True,200,1.35,
True,200,1.11,
True,200,0.96,
True,200,1.41,
True,200,1.99,
True,200,1.86,
True,200,5.85,
True,200,1.19,
True,200,5.23,
True,200,1.08,
True,200,0.71,
True,200,1.47,
True,200,1.39,
True,200,1.02,
True,200,0.85,
True,200,7.17,
True,200,1.17,
True,200,1.30,
True,200,0.87,
True,200,1.47,
True,200,1.61,
True,200,1.22,
True,200,10.34,
True,200,1.62,
True,200,0.88,
True,200,1.35,
True,200,0.96,
True,200,1.18,
True,200,7.18,
True,200,0.86,
True,200,0.76,
True,200,1.13,
True,200,1.09,
True,200,1.38,
True,200,1.09,
True,200,1.03,
True,200,7.05,
True,200,1.13,
True,200,6.03,
True,200,1.25,
True,200,1.52,
True,200,1.48,
True,200,7.46,
True,200,1.27,
True,200,1.25,
True,200,1.04,
True,200,0.93,
True,200,1.37,
True,200,1.60,
True,200,1.37,
True,200,1.78,
True,200,2.05,
True,200,2.54,
True,200,5.00,
True,200,2.21,
True,200,1.21,
True,200,3.25,
True,200,2.98,
True,200,2.39,
True,200,5.38,
True,200,5.00,
True,200,1.52,
True,200,1.63,
True,200,6.35,
True,200,1.41,
True,200,0.75,
True,200,6.97,
True,200,1.33,
True,200,1.71,
True,200,7.14,
True,200,1.40,
True,200,1.59,
True,200,1.56,
True,200,1.55,
True,200,1.60,
True,200,1.26,
True,200,1.42,
True,200,2.75,
True,200,5.81,
True,200,1.84,
True,200,1.80,
True,200,1.57,
True,200,1.75,
True,200,1.50,
True,200,1.30,
True,200,1.09,
True,200,1.19,
True,200,2.34,
True,200,1.88,
True,200,1.60,
True,200,6.07,
True,200,1.48,
True,200,5.06,
True,200,2.50,
True,200,2.05,
True,200,1.56,
True,200,1.71,
True,200,1.44,
True,200,2.06,
True,200,1.45,
True,200,1.35,
True,200,1.70,
True,200,1.96,
True,200,1.42,
True,200,2.47,
True,200,2.31,
True,200,1.26,
True,200,2.19,
True,200,1.98,
True,200,2.31,
True,200,2.10,
True,200,6.11,
True,200,1.58,
True,200,1.70,
True,200,1.09,
True,200,1.43,
True,200,1.19,
True,200,3.40,
True,200,2.99,
True,200,2.69,
True,200,2.20,
True,200,0.78,
True,200,1.88,
True,200,1.52,
True,200,1.56,
True,200,1.40,
True,200,1.31,
True,200,1.24,
True,200,1.52,
True,200,0.82,
True,200,1.64,
True,200,1.08,
True,200,1.22,
True,200,1.39,
True,200,1.42,
True,200,1.38,
True,200,0.98,
True,200,0.94,
True,200,0.91,
True,200,6.93,
True,200,5.38,
True,200,0.70,
True,200,0.89,
True,200,0.72,
True,200,5.10,
True,200,0.94,
True,200,1.26,
True,200,2.08,
True,200,2.11,
True,200,1.45,
True,200,3.15,
True,200,6.29,
True,200,1.32,
True,200,1.15,
True,200,1.04,
True,200,0.98,
True,200,1.07,
True,200,1.22,
True,200,6.31,
True,200,0.72,
True,200,7.43,
True,200,0.79,
True,200,0.62,
True,200,0.57,
True,200,7.70,
True,200,0.59,
True,200,7.27,
True,200,1.19,
True,200,0.99,
True,200,1.09,
True,200,1.26,
True,200,1.06,
True,200,0.99,
True,200,4.48,
True,200,0.83,
True,200,1.35,
True,200,1.15,
True,200,1.10,
True,200,1.12,
True,200,1.06,
True,200,5.55,
True,200,1.04,
True,200,1.05,
True,200,1.19,
True,200,1.44,
True,200,1.58,
True,200,1.52,
True,200,1.25,
True,200,0.88,
True,200,0.98,
True,200,1.16,
True,200,1.00,
True,200,1.44,
True,200,1.51,
True,200,5.02,
True,200,2.23,
True,200,1.70,
True,200,4.49,
True,200,1.80,
True,200,1.24,
True,200,7.65,
True,200,0.64,
True,200,0.96,
True,200,1.15,
True,200,1.27,
True,200,1.40,
True,200,1.34,
True,200,1.75,
True,200,1.49,
True,200,1.05,
True,200,1.26,
True,200,1.58,
True,200,1.02,
True,200,4.02,
True,200,1.31,
True,200,1.66,
True,200,1.34,
True,200,0.81,
True,200,0.82,
True,200,0.75,
True,200,0.59,
True,200,0.72,
True,200,0.85,
True,200,0.96,
True,200,1.21,
True,200,1.19,
True,200,1.42,
True,200,1.24,
True,200,0.94,
True,200,1.11,
True,200,6.10,
True,200,1.37,
True,200,1.20,
True,200,0.58,
True,200,1.92,
True,200,0.97,
True,200,1.51,
True,200,1.66,
True,200,1.88,
True,200,1.69,
True,200,2.15,
True,200,5.38,
True,200,1.43,
True,200,1.41,
True,200,1.42,
True,200,1.48,
True,200,6.35,
True,200,1.99,
True,200,0.99,
True,200,1.67,
True,200,1.22,
True,200,1.81,
True,200,1.30,
True,200,1.57,
True,200,1.53,
True,200,1.25,
True,200,1.43,
True,200,1.15,
True,200,1.50,
True,200,1.41,
True,200,0.87,
True,200,6.19,
True,200,1.74,
True,200,1.43,
True,200,4.15,
True,200,4.14,
True,200,5.15,
True,200,0.97,
True,200,0.82,
True,200,1.22,
True,200,1.08,
True,200,1.46,
True,200,1.28,
True,200,1.30,
True,200,1.91,
True,200,1.62,
True,200,1.73,
True,200,1.16,
True,200,1.01,
True,200,1.58,
True,200,2.08,
True,200,2.26,
True,200,2.07,
True,200,1.62,
True,200,1.24,
True,200,2.00,
True,200,2.07,
True,200,1.74,
True,200,1.93,
True,200,1.57,
True,200,1.13,
True,200,0.97,
True,200,1.04,
True,200,1.25,
True,200,2.15,
True,200,1.33,
True,200,5.55,
True,200,1.03,
True,200,2.16,
True,200,1.00,
True,200,1.81,
True,200,1.42,
True,200,1.73,
True,200,1.40,
True,200,2.10,
True,200,1.44,
True,200,1.38,
True,200,1.31,
True,200,1.45,
True,200,1.58,
True,200,1.24,
True,200,1.25,
True,200,2.24,
True,200,1.78,
True,200,1.33,
True,200,0.95,
True,200,0.94,
True,200,0.97,
True,200,5.51,
True,200,0.82,
True,200,1.22,
True,200,1.03,
True,200,7.61,
True,200,1.26,
True,200,1.14,
True,200,7.88,
True,200,8.09,
True,200,2.29,
True,200,2.13,
True,200,2.18,
True,200,1.39,
True,200,1.55,
True,200,2.14,
True,200,1.31,
True,200,1.54,
True,200,1.68,
True,200,1.18,
True,200,2.45,
True,200,9.44,
True,200,6.25,
True,200,0.91,
True,200,1.05,
True,200,1.61,
True,200,1.75,
True,200,2.04,
True,200,1.70,
True,200,1.48,
True,200,1.44,
True,200,4.76,
True,200,2.15,
True,200,3.94,
True,200,1.03,
True,200,1.14,
True,200,1.71,
True,200,1.67,
True,200,1.65,
True,200,1.20,
True,200,1.76,
True,200,2.07,
True,200,1.89,
True,200,4.83,
True,200,8.19,
True,200,1.61,
True,200,1.82,
True,200,1.61,
True,200,1.82,
True,200,1.45,
True,200,1.55,
True,200,1.32,
True,200,1.58,
True,200,1.46,
True,200,1.13,
True,200,1.06,
True,200,2.03,
True,200,1.67,
True,200,1.60,
True,200,1.42,
True,200,1.41,
True,200,5.69,
True,200,1.49,
True,200,1.67,
